2026-09-08 09:42:46,261 | INFO | src.trainer.history | File logging initialized: /app/logs/exp_new_aug_20260909/experiment.log
simulation-0 | INFO flwr 2026-09-08 18:42:35,231 | server.py:495 | 	                        (32, 0.9920761008139649),
2026-09-08 18:42:35,231 | INFO | flwr | 	                        (32, 0.9920761008139649),
simulation-0 | INFO flwr 2026-09-08 18:42:35,231 | server.py:495 | 	                        (33, 0.9957070707070708),
2026-09-08 18:42:35,231 | INFO | flwr | 	                        (33, 0.9957070707070708),
simulation-0 | INFO flwr 2026-09-08 18:42:35,231 | server.py:495 | 	                        (34, 0.9960380504069825),
2026-09-08 18:42:35,231 | INFO | flwr | 	                        (34, 0.9960380504069825),
simulation-0 | INFO flwr 2026-09-08 18:42:35,231 | server.py:495 | 	                        (35, 0.9926482198985079),
2026-09-08 18:42:35,231 | INFO | flwr | 	                        (35, 0.9926482198985079),
simulation-0 | INFO flwr 2026-09-08 18:42:35,231 | server.py:495 | 	                        (36, 0.990816382565663),
2026-09-08 18:42:35,231 | INFO | flwr | 	                        (36, 0.990816382565663),
simulation-0 | INFO flwr 2026-09-08 18:42:35,231 | server.py:495 | 	                        (37, 0.9865469526001348),
2026-09-08 18:42:35,231 | INFO | flwr | 	                        (37, 0.9865469526001348),
simulation-0 | INFO flwr 2026-09-08 18:42:35,231 | server.py:495 | 	                        (38, 0.997979797979798),
2026-09-08 18:42:35,231 | INFO | flwr | 	                        (38, 0.997979797979798),
simulation-0 | INFO flwr 2026-09-08 18:42:35,231 | server.py:495 | 	                        (39, 0.9960380504069825),
2026-09-08 18:42:35,231 | INFO | flwr | 	                        (39, 0.9960380504069825),
simulation-0 | INFO flwr 2026-09-08 18:42:35,231 | server.py:495 | 	                        (40, 1.0),
2026-09-08 18:42:35,231 | INFO | flwr | 	                        (40, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,231 | server.py:495 | 	                        (41, 0.9981132075471699),
2026-09-08 18:42:35,231 | INFO | flwr | 	                        (41, 0.9981132075471699),
simulation-0 | INFO flwr 2026-09-08 18:42:35,231 | server.py:495 | 	                        (42, 0.996116504854369),
2026-09-08 18:42:35,231 | INFO | flwr | 	                        (42, 0.996116504854369),
simulation-0 | INFO flwr 2026-09-08 18:42:35,231 | server.py:495 | 	                        (43, 0.997979797979798),
2026-09-08 18:42:35,231 | INFO | flwr | 	                        (43, 0.997979797979798),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (44, 0.9977272727272727),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (44, 0.9977272727272727),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (45, 0.9980582524271846),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (45, 0.9980582524271846),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (46, 0.9958404802744425),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (46, 0.9958404802744425),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (47, 1.0),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (47, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (48, 0.997979797979798),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (48, 0.997979797979798),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (49, 1.0),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (49, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (50, 1.0),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (50, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (51, 1.0),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (51, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (52, 0.9980582524271846),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (52, 0.9980582524271846),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (53, 0.9960380504069825),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (53, 0.9960380504069825),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (54, 1.0),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (54, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (55, 0.997979797979798),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (55, 0.997979797979798),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (56, 0.9980582524271846),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (56, 0.9980582524271846),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (57, 1.0),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (57, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (58, 1.0),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (58, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (59, 1.0),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (59, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (60, 1.0),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (60, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,232 | server.py:495 | 	                        (61, 0.9959595959595958),
2026-09-08 18:42:35,232 | INFO | flwr | 	                        (61, 0.9959595959595958),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (62, 1.0),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (62, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (63, 1.0),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (63, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (64, 1.0),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (64, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (65, 1.0),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (65, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (66, 0.997979797979798),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (66, 0.997979797979798),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (67, 1.0),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (67, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (68, 1.0),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (68, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (69, 1.0),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (69, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (70, 0.9980582524271846),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (70, 0.9980582524271846),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (71, 1.0),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (71, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (72, 1.0),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (72, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (73, 1.0),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (73, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (74, 1.0),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (74, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (75, 0.9980582524271846),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (75, 0.9980582524271846),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (76, 1.0),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (76, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (77, 1.0),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (77, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,233 | server.py:495 | 	                        (78, 1.0),
2026-09-08 18:42:35,233 | INFO | flwr | 	                        (78, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (79, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (79, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (80, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (80, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (81, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (81, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (82, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (82, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (83, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (83, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (84, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (84, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (85, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (85, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (86, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (86, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (87, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (87, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (88, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (88, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (89, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (89, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (90, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (90, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (91, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (91, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (92, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (92, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (93, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (93, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (94, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (94, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (95, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (95, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,234 | server.py:495 | 	                        (96, 1.0),
2026-09-08 18:42:35,234 | INFO | flwr | 	                        (96, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                        (97, 1.0),
2026-09-08 18:42:35,235 | INFO | flwr | 	                        (97, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                        (98, 1.0),
2026-09-08 18:42:35,235 | INFO | flwr | 	                        (98, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                        (99, 1.0),
2026-09-08 18:42:35,235 | INFO | flwr | 	                        (99, 1.0),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                        (100, 1.0)],
2026-09-08 18:42:35,235 | INFO | flwr | 	                        (100, 1.0)],
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	 'train_loss': [(1, 1.5803712394560652),
2026-09-08 18:42:35,235 | INFO | flwr | 	 'train_loss': [(1, 1.5803712394560652),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                (2, 1.4226468306321365),
2026-09-08 18:42:35,235 | INFO | flwr | 	                (2, 1.4226468306321365),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                (3, 1.3214426407447228),
2026-09-08 18:42:35,235 | INFO | flwr | 	                (3, 1.3214426407447228),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                (4, 1.2463095565243956),
2026-09-08 18:42:35,235 | INFO | flwr | 	                (4, 1.2463095565243956),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                (5, 1.183034304463383),
2026-09-08 18:42:35,235 | INFO | flwr | 	                (5, 1.183034304463383),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                (6, 1.1341813461247818),
2026-09-08 18:42:35,235 | INFO | flwr | 	                (6, 1.1341813461247818),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                (7, 1.09610567850071),
2026-09-08 18:42:35,235 | INFO | flwr | 	                (7, 1.09610567850071),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                (8, 1.0589938821722737),
2026-09-08 18:42:35,235 | INFO | flwr | 	                (8, 1.0589938821722737),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                (9, 1.026701683133513),
2026-09-08 18:42:35,235 | INFO | flwr | 	                (9, 1.026701683133513),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                (10, 1.0055020850569336),
2026-09-08 18:42:35,235 | INFO | flwr | 	                (10, 1.0055020850569336),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                (11, 0.973667004763425),
2026-09-08 18:42:35,235 | INFO | flwr | 	                (11, 0.973667004763425),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                (12, 0.9593125402097736),
2026-09-08 18:42:35,235 | INFO | flwr | 	                (12, 0.9593125402097736),
simulation-0 | INFO flwr 2026-09-08 18:42:35,235 | server.py:495 | 	                (13, 0.9401643798290156),
2026-09-08 18:42:35,235 | INFO | flwr | 	                (13, 0.9401643798290156),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (14, 0.9184760559347522),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (14, 0.9184760559347522),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (15, 0.9080818478179066),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (15, 0.9080818478179066),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (16, 0.8922165458106296),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (16, 0.8922165458106296),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (17, 0.8753907980412354),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (17, 0.8753907980412354),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (18, 0.8643668048897071),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (18, 0.8643668048897071),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (19, 0.8523601665950956),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (19, 0.8523601665950956),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (20, 0.8446339401482662),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (20, 0.8446339401482662),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (21, 0.8393064093589783),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (21, 0.8393064093589783),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (22, 0.828841240641835),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (22, 0.828841240641835),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (23, 0.8171071435942319),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (23, 0.8171071435942319),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (24, 0.8142196626016944),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (24, 0.8142196626016944),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (25, 0.8047233157716828),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (25, 0.8047233157716828),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (26, 0.7976662017836239),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (26, 0.7976662017836239),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (27, 0.783364252659864),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (27, 0.783364252659864),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (28, 0.7844439068469373),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (28, 0.7844439068469373),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (29, 0.7788984912393732),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (29, 0.7788984912393732),
simulation-0 | INFO flwr 2026-09-08 18:42:35,236 | server.py:495 | 	                (30, 0.7732608490287166),
2026-09-08 18:42:35,236 | INFO | flwr | 	                (30, 0.7732608490287166),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (31, 0.7660738423543099),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (31, 0.7660738423543099),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (32, 0.7595754318272238),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (32, 0.7595754318272238),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (33, 0.7555944745182555),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (33, 0.7555944745182555),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (34, 0.751575576551668),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (34, 0.751575576551668),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (35, 0.7465279221534729),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (35, 0.7465279221534729),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (36, 0.7354617910682063),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (36, 0.7354617910682063),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (37, 0.7406841979358658),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (37, 0.7406841979358658),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (38, 0.732695868941017),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (38, 0.732695868941017),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (39, 0.7283643852485405),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (39, 0.7283643852485405),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (40, 0.7238182651079618),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (40, 0.7238182651079618),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (41, 0.7156378715378898),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (41, 0.7156378715378898),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (42, 0.7163555589089027),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (42, 0.7163555589089027),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (43, 0.7137254017962641),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (43, 0.7137254017962641),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (44, 0.713632001719632),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (44, 0.713632001719632),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (45, 0.7044143508292816),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (45, 0.7044143508292816),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (46, 0.7074398504159389),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (46, 0.7074398504159389),
simulation-0 | INFO flwr 2026-09-08 18:42:35,237 | server.py:495 | 	                (47, 0.7006993122589893),
2026-09-08 18:42:35,237 | INFO | flwr | 	                (47, 0.7006993122589893),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (48, 0.6990359119443229),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (48, 0.6990359119443229),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (49, 0.6981913981332885),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (49, 0.6981913981332885),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (50, 0.692796889766232),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (50, 0.692796889766232),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (51, 0.6957430033020046),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (51, 0.6957430033020046),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (52, 0.6917275836441543),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (52, 0.6917275836441543),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (53, 0.6910334936865083),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (53, 0.6910334936865083),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (54, 0.6863172757669246),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (54, 0.6863172757669246),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (55, 0.6805626197524997),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (55, 0.6805626197524997),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (56, 0.6857607779747401),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (56, 0.6857607779747401),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (57, 0.6841658195645818),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (57, 0.6841658195645818),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (58, 0.678976972199185),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (58, 0.678976972199185),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (59, 0.6774202529327337),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (59, 0.6774202529327337),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (60, 0.6785318889286055),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (60, 0.6785318889286055),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (61, 0.6756630771238724),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (61, 0.6756630771238724),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (62, 0.6731141647401746),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (62, 0.6731141647401746),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (63, 0.6777242489786811),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (63, 0.6777242489786811),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (64, 0.6675237970561773),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (64, 0.6675237970561773),
simulation-0 | INFO flwr 2026-09-08 18:42:35,238 | server.py:495 | 	                (65, 0.6704290126662552),
2026-09-08 18:42:35,238 | INFO | flwr | 	                (65, 0.6704290126662552),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (66, 0.6731515250712523),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (66, 0.6731515250712523),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (67, 0.6714219468853849),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (67, 0.6714219468853849),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (68, 0.6688056560750409),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (68, 0.6688056560750409),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (69, 0.6736010662365309),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (69, 0.6736010662365309),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (70, 0.6704939192555326),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (70, 0.6704939192555326),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (71, 0.664296968891507),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (71, 0.664296968891507),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (72, 0.6662659698353581),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (72, 0.6662659698353581),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (73, 0.6640453446479072),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (73, 0.6640453446479072),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (74, 0.6662202747007866),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (74, 0.6662202747007866),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (75, 0.6688047963358981),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (75, 0.6688047963358981),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (76, 0.6667497229750775),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (76, 0.6667497229750775),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (77, 0.6656958524298755),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (77, 0.6656958524298755),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (78, 0.6668382579415709),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (78, 0.6668382579415709),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (79, 0.6709694576787425),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (79, 0.6709694576787425),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (80, 0.6704572014406924),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (80, 0.6704572014406924),
simulation-0 | INFO flwr 2026-09-08 18:42:35,239 | server.py:495 | 	                (81, 0.6670338707005148),
2026-09-08 18:42:35,239 | INFO | flwr | 	                (81, 0.6670338707005148),
