2026-09-06 22:52:39,484 | INFO | src.trainer.history | File logging initialized: /app/logs/exp_new_aug_20260907/experiment.log
2026-09-07 16:31:33,803 | INFO | flwr | 	                  (8, 0.48968278388278386),
simulation-0 | INFO flwr 2026-09-07 16:31:33,803 | server.py:495 | 	                  (9, 0.5108253154253154),
2026-09-07 16:31:33,803 | INFO | flwr | 	                  (9, 0.5108253154253154),
simulation-0 | INFO flwr 2026-09-07 16:31:33,803 | server.py:495 | 	                  (10, 0.5257958485958486),
2026-09-07 16:31:33,803 | INFO | flwr | 	                  (10, 0.5257958485958486),
simulation-0 | INFO flwr 2026-09-07 16:31:33,803 | server.py:495 | 	                  (11, 0.5124983312983313),
2026-09-07 16:31:33,803 | INFO | flwr | 	                  (11, 0.5124983312983313),
simulation-0 | INFO flwr 2026-09-07 16:31:33,803 | server.py:495 | 	                  (12, 0.5273916157916158),
2026-09-07 16:31:33,803 | INFO | flwr | 	                  (12, 0.5273916157916158),
simulation-0 | INFO flwr 2026-09-07 16:31:33,803 | server.py:495 | 	                  (13, 0.5371189255189255),
2026-09-07 16:31:33,803 | INFO | flwr | 	                  (13, 0.5371189255189255),
simulation-0 | INFO flwr 2026-09-07 16:31:33,803 | server.py:495 | 	                  (14, 0.5476512006512007),
2026-09-07 16:31:33,803 | INFO | flwr | 	                  (14, 0.5476512006512007),
simulation-0 | INFO flwr 2026-09-07 16:31:33,803 | server.py:495 | 	                  (15, 0.5350196988196988),
2026-09-07 16:31:33,803 | INFO | flwr | 	                  (15, 0.5350196988196988),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (16, 0.5101313797313798),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (16, 0.5101313797313798),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (17, 0.5406536426536427),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (17, 0.5406536426536427),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (18, 0.5119302401302401),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (18, 0.5119302401302401),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (19, 0.5190717134717134),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (19, 0.5190717134717134),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (20, 0.5193409849409849),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (20, 0.5193409849409849),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (21, 0.5637709401709402),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (21, 0.5637709401709402),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (22, 0.5305376475376475),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (22, 0.5305376475376475),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (23, 0.5109228327228327),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (23, 0.5109228327228327),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (24, 0.5639435083435084),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (24, 0.5639435083435084),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (25, 0.530724297924298),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (25, 0.530724297924298),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (26, 0.5508238502238502),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (26, 0.5508238502238502),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (27, 0.5302544566544566),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (27, 0.5302544566544566),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (28, 0.5059553927553928),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (28, 0.5059553927553928),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (29, 0.5624406186406187),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (29, 0.5624406186406187),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (30, 0.551815059015059),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (30, 0.551815059015059),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (31, 0.538557671957672),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (31, 0.538557671957672),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (32, 0.5311220187220187),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (32, 0.5311220187220187),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (33, 0.545035409035409),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (33, 0.545035409035409),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (34, 0.5377343915343915),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (34, 0.5377343915343915),
simulation-0 | INFO flwr 2026-09-07 16:31:33,804 | server.py:495 | 	                  (35, 0.528573951973952),
2026-09-07 16:31:33,804 | INFO | flwr | 	                  (35, 0.528573951973952),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (36, 0.5356251526251526),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (36, 0.5356251526251526),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (37, 0.5662505494505494),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (37, 0.5662505494505494),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (38, 0.5621037037037038),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (38, 0.5621037037037038),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (39, 0.5805046805046805),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (39, 0.5805046805046805),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (40, 0.5560281644281645),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (40, 0.5560281644281645),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (41, 0.543982091982092),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (41, 0.543982091982092),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (42, 0.520253317053317),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (42, 0.520253317053317),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (43, 0.5536017094017094),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (43, 0.5536017094017094),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (44, 0.5510727716727717),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (44, 0.5510727716727717),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (45, 0.5383062271062271),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (45, 0.5383062271062271),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (46, 0.5489280423280423),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (46, 0.5489280423280423),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (47, 0.5632866910866909),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (47, 0.5632866910866909),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (48, 0.5715446479446479),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (48, 0.5715446479446479),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (49, 0.532550345950346),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (49, 0.532550345950346),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (50, 0.5578860398860399),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (50, 0.5578860398860399),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (51, 0.5645897435897436),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (51, 0.5645897435897436),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (52, 0.5447431013431012),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (52, 0.5447431013431012),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (53, 0.5682707366707367),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (53, 0.5682707366707367),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (54, 0.5709327635327636),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (54, 0.5709327635327636),
simulation-0 | INFO flwr 2026-09-07 16:31:33,805 | server.py:495 | 	                  (55, 0.57663663003663),
2026-09-07 16:31:33,805 | INFO | flwr | 	                  (55, 0.57663663003663),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (56, 0.5613977207977208),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (56, 0.5613977207977208),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (57, 0.5580610500610501),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (57, 0.5580610500610501),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (58, 0.56897964997965),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (58, 0.56897964997965),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (59, 0.5783555555555556),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (59, 0.5783555555555556),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (60, 0.5803692307692307),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (60, 0.5803692307692307),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (61, 0.5703333333333334),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (61, 0.5703333333333334),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (62, 0.5935508343508344),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (62, 0.5935508343508344),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (63, 0.5634633292633291),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (63, 0.5634633292633291),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (64, 0.5680879934879935),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (64, 0.5680879934879935),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (65, 0.5669746031746032),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (65, 0.5669746031746032),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (66, 0.5799781847781849),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (66, 0.5799781847781849),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (67, 0.570773951973952),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (67, 0.570773951973952),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (68, 0.5780374440374441),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (68, 0.5780374440374441),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (69, 0.5921254375254374),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (69, 0.5921254375254374),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (70, 0.5793819291819291),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (70, 0.5793819291819291),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (71, 0.5916025234025233),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (71, 0.5916025234025233),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (72, 0.5864551078551078),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (72, 0.5864551078551078),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (73, 0.5870164428164429),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (73, 0.5870164428164429),
simulation-0 | INFO flwr 2026-09-07 16:31:33,806 | server.py:495 | 	                  (74, 0.591650061050061),
2026-09-07 16:31:33,806 | INFO | flwr | 	                  (74, 0.591650061050061),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (75, 0.5900852258852258),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (75, 0.5900852258852258),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (76, 0.5791155067155067),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (76, 0.5791155067155067),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (77, 0.5870404558404558),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (77, 0.5870404558404558),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (78, 0.5931965811965811),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (78, 0.5931965811965811),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (79, 0.5837913715913717),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (79, 0.5837913715913717),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (80, 0.5935030525030525),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (80, 0.5935030525030525),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (81, 0.602406919006919),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (81, 0.602406919006919),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (82, 0.6033424501424501),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (82, 0.6033424501424501),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (83, 0.5985708587708588),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (83, 0.5985708587708588),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (84, 0.6138821326821327),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (84, 0.6138821326821327),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (85, 0.6159087505087505),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (85, 0.6159087505087505),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (86, 0.6141157509157509),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (86, 0.6141157509157509),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (87, 0.616051851851852),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (87, 0.616051851851852),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (88, 0.6164636548636548),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (88, 0.6164636548636548),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (89, 0.6224555148555148),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (89, 0.6224555148555148),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (90, 0.6313721611721612),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (90, 0.6313721611721612),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (91, 0.6249400081400082),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (91, 0.6249400081400082),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (92, 0.6342533984533986),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (92, 0.6342533984533986),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (93, 0.6306889702889702),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (93, 0.6306889702889702),
simulation-0 | INFO flwr 2026-09-07 16:31:33,807 | server.py:495 | 	                  (94, 0.6360081400081401),
2026-09-07 16:31:33,807 | INFO | flwr | 	                  (94, 0.6360081400081401),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	                  (95, 0.6397769637769638),
2026-09-07 16:31:33,808 | INFO | flwr | 	                  (95, 0.6397769637769638),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	                  (96, 0.6315323565323564),
2026-09-07 16:31:33,808 | INFO | flwr | 	                  (96, 0.6315323565323564),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	                  (97, 0.634305006105006),
2026-09-07 16:31:33,808 | INFO | flwr | 	                  (97, 0.634305006105006),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	                  (98, 0.6368396418396417),
2026-09-07 16:31:33,808 | INFO | flwr | 	                  (98, 0.6368396418396417),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	                  (99, 0.6353817663817664),
2026-09-07 16:31:33,808 | INFO | flwr | 	                  (99, 0.6353817663817664),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	                  (100, 0.6372559218559217)],
2026-09-07 16:31:33,808 | INFO | flwr | 	                  (100, 0.6372559218559217)],
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	 'val_f1': [(1, 0.401650224647099),
2026-09-07 16:31:33,808 | INFO | flwr | 	 'val_f1': [(1, 0.401650224647099),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	            (2, 0.40867423664125213),
2026-09-07 16:31:33,808 | INFO | flwr | 	            (2, 0.40867423664125213),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	            (3, 0.44828242640706284),
2026-09-07 16:31:33,808 | INFO | flwr | 	            (3, 0.44828242640706284),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	            (4, 0.42708930481337537),
2026-09-07 16:31:33,808 | INFO | flwr | 	            (4, 0.42708930481337537),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	            (5, 0.4429657037536372),
2026-09-07 16:31:33,808 | INFO | flwr | 	            (5, 0.4429657037536372),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	            (6, 0.44201910812494166),
2026-09-07 16:31:33,808 | INFO | flwr | 	            (6, 0.44201910812494166),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	            (7, 0.43123784280495514),
2026-09-07 16:31:33,808 | INFO | flwr | 	            (7, 0.43123784280495514),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	            (8, 0.43436041090851946),
2026-09-07 16:31:33,808 | INFO | flwr | 	            (8, 0.43436041090851946),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	            (9, 0.4685174581485938),
2026-09-07 16:31:33,808 | INFO | flwr | 	            (9, 0.4685174581485938),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	            (10, 0.4746861169064481),
2026-09-07 16:31:33,808 | INFO | flwr | 	            (10, 0.4746861169064481),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	            (11, 0.4682130984780723),
2026-09-07 16:31:33,808 | INFO | flwr | 	            (11, 0.4682130984780723),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	            (12, 0.47956086119278),
2026-09-07 16:31:33,808 | INFO | flwr | 	            (12, 0.47956086119278),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	            (13, 0.48142007133867887),
2026-09-07 16:31:33,808 | INFO | flwr | 	            (13, 0.48142007133867887),
simulation-0 | INFO flwr 2026-09-07 16:31:33,808 | server.py:495 | 	            (14, 0.49309453615221077),
2026-09-07 16:31:33,808 | INFO | flwr | 	            (14, 0.49309453615221077),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (15, 0.4827637931556105),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (15, 0.4827637931556105),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (16, 0.45126728712889136),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (16, 0.45126728712889136),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (17, 0.4885011553532872),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (17, 0.4885011553532872),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (18, 0.4655818652139957),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (18, 0.4655818652139957),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (19, 0.4716537132665547),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (19, 0.4716537132665547),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (20, 0.46843640413414706),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (20, 0.46843640413414706),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (21, 0.5083860201851282),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (21, 0.5083860201851282),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (22, 0.47662022253979003),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (22, 0.47662022253979003),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (23, 0.4579817245827866),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (23, 0.4579817245827866),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (24, 0.5178138999759051),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (24, 0.5178138999759051),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (25, 0.4743517445152666),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (25, 0.4743517445152666),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (26, 0.4972849480851261),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (26, 0.4972849480851261),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (27, 0.4774559307064597),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (27, 0.4774559307064597),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (28, 0.4513317629833206),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (28, 0.4513317629833206),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (29, 0.5088824434838933),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (29, 0.5088824434838933),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (30, 0.5008220932304868),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (30, 0.5008220932304868),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (31, 0.4879073003228589),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (31, 0.4879073003228589),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (32, 0.4804110297379299),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (32, 0.4804110297379299),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (33, 0.49525419293618),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (33, 0.49525419293618),
simulation-0 | INFO flwr 2026-09-07 16:31:33,809 | server.py:495 | 	            (34, 0.4831498710623362),
2026-09-07 16:31:33,809 | INFO | flwr | 	            (34, 0.4831498710623362),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (35, 0.4746943461036929),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (35, 0.4746943461036929),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (36, 0.4806034054548708),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (36, 0.4806034054548708),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (37, 0.5112356913284474),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (37, 0.5112356913284474),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (38, 0.514141998427356),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (38, 0.514141998427356),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (39, 0.5294783115807479),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (39, 0.5294783115807479),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (40, 0.49567981525861166),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (40, 0.49567981525861166),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (41, 0.4940976412278576),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (41, 0.4940976412278576),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (42, 0.46970293418224557),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (42, 0.46970293418224557),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (43, 0.5054405300437557),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (43, 0.5054405300437557),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (44, 0.5019864439143815),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (44, 0.5019864439143815),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (45, 0.48530302592903996),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (45, 0.48530302592903996),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (46, 0.4999427189984316),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (46, 0.4999427189984316),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (47, 0.5111921747252312),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (47, 0.5111921747252312),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (48, 0.5231939116398853),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (48, 0.5231939116398853),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (49, 0.4828513684704038),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (49, 0.4828513684704038),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (50, 0.5005174626414897),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (50, 0.5005174626414897),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (51, 0.5111054917590394),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (51, 0.5111054917590394),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (52, 0.4880637804095982),
2026-09-07 16:31:33,810 | INFO | flwr | 	            (52, 0.4880637804095982),
simulation-0 | INFO flwr 2026-09-07 16:31:33,810 | server.py:495 | 	            (53, 0.5194133367206434),
